# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
Nav,9,769,1,4,15,124,-77,-93,-125,120,-76,-65,-46,-104,37,0
Nav,15,769,1,4,15,124,-77,-93,-125,120,-76,-65,-46,-104,37,0
Nav,5,769,1,4,15,124,-77,-93,-125,120,-76,-65,-46,-104,37,0
Nav,2,1537,1,24,0,0,-107,85,85,85,85,85,85,85,85,85,85,82,53,-64,-117,-52,-62,106,-59,-12,-4,-22,-86,-86,69,-79,79,-1,64
Nav,3,1537,1,24,0,0,-107,85,85,85,85,85,85,85,85,85,85,82,53,-64,-117,-52,-59,-113,3,-103,-15,-86,-86,-86,84,2,-25,-65,64
Nav,8,1537,1,24,0,0,-107,85,85,85,85,85,85,85,85,85,85,82,53,-64,-117,-52,-46,-17,121,126,-86,106,-86,-86,122,94,51,-65,64
Nav,5,257,1,-1,3,34,-64,-115,51,38,81,43,43,63,-25,64,-14,28,-107,41,98,63,-11,73,-41,5,69,96,-2,8,86,-118,122,21,-69,77,89,63,-23,-115,101,16,-2,-3,-41
Nav,7,257,1,-1,3,34,-64,-115,51,38,81,43,43,0,42,-106,-71,41,-60,19,15,63,-12,-119,-126,47,79,-48,-67,7,-72,40,-72,23,-39,-52,47,63,-22,14,-24,15,1,66,-68
Nav,9,257,1,-1,3,34,-64,-115,51,38,81,43,43,0,0,-117,-66,61,-113,124,-18,63,-6,-119,-97,54,-44,67,50,5,-26,82,-53,12,20,40,80,63,-22,77,94,17,2,0,68
Nav,14,257,1,-1,3,34,-64,-115,51,38,81,43,43,63,-5,97,-90,46,4,-81,34,0,1,9,-96,57,-79,63,-40,6,-37,-33,109,3,64,42,21,63,-22,27,-44,41,-68,49,-8
Nav,20,257,1,-1,3,34,-64,-115,51,38,81,43,43,0,7,63,-94,53,-17,-54,24,63,-5,-55,-122,22,-66,-37,-90,8,-99,-33,68,23,10,6,-93,63,-24,-69,-86,17,-65,47,67
Nav,28,257,1,-1,3,34,-64,-115,51,38,81,43,43,0,44,98,48,55,13,53,-69,63,-17,73,-47,34,-99,-90,-124,7,10,-14,-19,2,-67,-75,-43,63,-21,27,79,21,59,-113,-101
Nav,30,257,1,-1,3,34,-64,-115,51,38,81,43,43,0,1,-42,-47,14,41,-104,-21,63,-12,-55,-116,8,-84,53,28,7,-124,35,-21,57,117,86,104,63,-23,70,-4,42,-63,38,11
Nav,9,769,1,5,1,8,54,-16,76,-70,-124,23,-2,-4,126,80
Nav,15,769,1,5,1,8,54,-11,-119,-42,36,5,-68,-84,-42,-80
Nav,5,769,1,5,1,8,54,-16,113,-58,16,16,-60,123,63,48
Nav,2,1537,1,24,0,0,-107,85,85,85,85,85,85,85,85,85,85,82,53,-64,-117,-51,99,34,-64,-79,-8,-22,-86,-86,99,-90,28,-65,64
Nav,3,1537,1,24,0,0,-107,85,85,85,85,85,85,85,85,85,85,82,53,-64,-117,-51,120,72,-128,-15,-37,106,-86,-86,102,-110,68,127,64
Nav,8,1537,1,24,0,0,-107,85,85,85,85,85,85,85,85,85,85,82,53,-64,-117,-51,71,110,-126,49,-15,42,-86,-86,67,-76,-108,-1,64
Nav,9,769,1,5,2,16,-73,4,24,62,-128,101,48,-10,-49,120
Nav,15,769,1,5,2,16,-73,0,39,-62,84,10,3,58,-122,-72
Nav,5,769,1,5,2,16,-73,0,121,89,96,-113,-13,68,22,-96
Nav,2,1537,1,24,0,0,-107,85,85,85,85,85,85,85,85,85,85,82,53,-64,-117,-51,-13,16,44,-68,-34,42,-86,-86,127,-126,8,63,64
Nav,3,1537,1,24,0,0,-107,85,85,85,85,85,85,85,85,85,85,82,53,-64,-117,-51,-50,99,49,64,95,-22,-86,-86,121,124,86,-1,64
Nav,8,1537,1,24,0,0,-107,85,85,85,85,85,85,85,85,85,85,82,53,-64,-117,-51,-56,-45,61,-45,-113,106,-86,-86,86,-89,-29,-65,64
Nav,9,769,1,5,3,24,1,-79,-68,56,36,36,103,-95,44,-64
Nav,15,769,1,5,3,26,0,48,84,94,4,-42,23,-124,-89,-40
Nav,5,769,1,5,3,24,0,-75,-94,-31,28,-55,47,-9,38,-72
Nav,2,1537,1,24,1,1,3,-34,-106,16,34,75,-58,0,59,-115,-48,-86,4,-64,-97,87,-38,6,-63,-93,71,42,-86,-86,83,-11,33,-65,64
Nav,3,1537,1,24,1,1,3,-34,-106,59,-13,-12,-58,0,39,6,4,-86,5,0,-126,-111,-10,67,-63,-93,71,42,-86,-86,68,28,115,63,64
Nav,8,1537,1,24,1,1,3,-34,-106,32,126,-86,46,0,30,-80,-40,-86,4,-64,-69,32,-17,67,-127,99,71,42,-86,-86,122,-12,-72,-1,64
Nav,5,257,1,20,4,34,-64,-115,51,38,81,76,-105,30,-3,58,112,20,124,-80,-11,60,-79,92,74,10,-78,105,-95,41,21,62,-72,53,108,1,-104,36,99,-67,10,56,-67,33,40
Nav,7,257,1,20,4,34,-64,-115,51,38,81,76,-105,30,-3,58,112,20,124,-80,-11,60,-79,92,74,10,-78,105,-95,41,21,62,-72,53,108,1,-104,36,99,-67,10,56,-67,33,40
Nav,14,257,1,20,4,34,-64,-115,51,38,81,76,-105,30,-3,58,112,20,124,-80,-11,60,-79,92,74,10,-78,105,-95,41,21,62,-72,53,108,1,-104,36,99,-67,10,56,-67,33,40
